SearchDate,MonthYear,Institution,CellPhone,Cocaine,Hash,Heroin,Marijuana,Methamphetamine,Tobacco,Butane_Oil,Suboxone,Fentanyl,Total
Mar-20,03-2020,SVSP,34,0,0,6,7,10,4,1,0,0,62
Mar-20,03-2020,VSP,1,0,0,0,1,3,0,0,3,0,8
Mar-20,03-2020,WSP,4,0,0,0,0,0,1,0,0,0,5
Apr-20,04-2020,ASP,0,0,0,3,0,1,2,0,2,0,8
Apr-20,04-2020,CAC,1,0,0,3,0,0,1,0,0,0,5
Apr-20,04-2020,CAL,8,0,0,6,3,9,2,0,19,0,47
Apr-20,04-2020,CCC,37,0,0,0,1,2,0,0,2,0,42
Apr-20,04-2020,CCI,22,0,0,0,5,6,0,0,1,0,34
Apr-20,04-2020,CCWF,1,0,0,2,0,1,0,0,0,0,4
Apr-20,04-2020,CEN,24,0,2,4,2,2,0,0,2,0,36
Apr-20,04-2020,CHCF,3,0,0,0,0,0,0,0,0,0,3
Apr-20,04-2020,CIM,6,0,0,0,2,3,0,0,2,0,13
Apr-20,04-2020,CIW,4,0,0,0,0,4,2,0,1,0,11
Apr-20,04-2020,CMC,1,0,0,0,1,0,0,0,0,0,2
Apr-20,04-2020,CMF,41,0,0,2,4,8,1,0,0,0,56
Apr-20,04-2020,COR,18,0,6,27,2,6,3,8,0,0,70
Apr-20,04-2020,CRC,22,0,0,10,10,7,1,3,2,0,55
Apr-20,04-2020,CTF,9,0,0,2,0,0,2,0,1,0,14
Apr-20,04-2020,CVSP,0,0,0,0,0,0,2,0,0,0,2
Apr-20,04-2020,DVI,6,0,0,4,2,3,2,0,0,1,18
Apr-20,04-2020,FOL,6,0,0,1,1,1,0,0,0,0,9
Apr-20,04-2020,HDSP,8,1,0,2,0,3,1,0,7,0,22
Apr-20,04-2020,ISP,13,0,0,1,0,0,1,0,0,0,15
Apr-20,04-2020,KVSP,18,0,0,7,2,8,1,0,10,0,46
Apr-20,04-2020,LAC,28,0,0,8,13,3,5,0,6,0,63
Apr-20,04-2020,MCSP,9,0,0,0,0,4,1,0,1,0,15
Apr-20,04-2020,NKSP,22,0,0,2,0,1,0,0,2,0,27
Apr-20,04-2020,PBSP,0,0,0,0,0,0,0,0,0,0,0
Apr-20,04-2020,PVSP,14,0,0,6,1,2,0,2,3,0,28
Apr-20,04-2020,RJD,6,0,0,3,8,2,1,0,3,0,23
Apr-20,04-2020,SAC,57,2,0,6,4,1,6,2,2,0,80
Apr-20,04-2020,SATF,5,0,0,2,0,12,0,2,3,0,24
Apr-20,04-2020,SCC,50,0,0,0,9,8,16,0,6,1,90
Apr-20,04-2020,SOL,39,0,0,3,5,1,0,1,0,0,49
Apr-20,04-2020,SQ,6,0,0,2,2,2,8,0,0,0,20
Apr-20,04-2020,SVSP,25,0,0,9,5,8,4,2,0,0,53
Apr-20,04-2020,VSP,9,0,0,0,0,0,0,0,1,0,10
Apr-20,04-2020,WSP,9,0,0,9,0,1,0,0,0,0,19
May-20,05-2020,ASP,0,0,0,0,0,1,0,0,3,0,4
May-20,05-2020,CAC,22,0,0,1,0,0,0,0,2,0,25
May-20,05-2020,CAL,14,2,0,3,0,6,0,0,14,0,39
May-20,05-2020,CCC,38,0,0,2,5,5,5,0,1,0,56
May-20,05-2020,CCI,15,0,0,14,7,6,1,0,1,0,44
May-20,05-2020,CCWF,6,0,0,3,0,4,0,0,6,0,19
May-20,05-2020,CEN,18,0,2,5,2,3,2,0,0,0,32
May-20,05-2020,CHCF,2,0,0,0,0,0,0,0,0,0,2
May-20,05-2020,CIM,1,0,0,1,0,2,0,0,0,0,4
May-20,05-2020,CIW,3,0,0,1,1,6,0,0,0,0,11
May-20,05-2020,CMC,4,0,0,0,1,0,0,0,3,0,8
May-20,05-2020,CMF,14,0,0,2,3,0,0,0,0,0,19
May-20,05-2020,COR,33,0,0,17,6,8,6,3,1,0,74
May-20,05-2020,CRC,37,0,4,16,6,5,1,1,4,1,75
May-20,05-2020,CTF,14,0,0,0,1,0,4,0,0,0,19
May-20,05-2020,CVSP,0,0,0,0,0,0,0,0,0,0,0
May-20,05-2020,DVI,3,0,0,1,1,0,0,0,0,0,5
May-20,05-2020,FOL,7,0,0,1,3,5,1,2,5,0,24
May-20,05-2020,HDSP,10,0,0,5,0,3,0,0,7,0,25
May-20,05-2020,ISP,18,0,0,0,1,2,1,0,0,0,22
May-20,05-2020,KVSP,30,0,0,5,4,10,1,0,3,0,53
May-20,05-2020,LAC,27,0,0,8,4,5,0,0,0,1,45
May-20,05-2020,MCSP,3,0,0,0,0,1,1,0,0,0,5
May-20,05-2020,NKSP,22,0,0,2,2,1,0,0,0,0,27
May-20,05-2020,PBSP,0,0,0,0,0,0,0,0,0,0,0
May-20,05-2020,PVSP,9,0,0,6,1,5,0,1,12,0,34
May-20,05-2020,RJD,13,0,0,7,7,4,3,0,15,0,49
May-20,05-2020,SAC,50,0,0,8,8,6,2,1,2,0,77
May-20,05-2020,SATF,5,0,0,3,0,1,0,0,1,0,10
May-20,05-2020,SCC,66,0,0,2,10,12,9,1,2,0,102
May-20,05-2020,SOL,65,0,0,2,1,0,0,0,0,0,68
May-20,05-2020,SQ,5,0,0,2,4,0,3,1,0,0,15
May-20,05-2020,SVSP,41,0,0,2,4,1,3,2,1,0,54
May-20,05-2020,VSP,4,0,0,0,0,0,0,0,2,0,6
May-20,05-2020,WSP,4,0,0,2,1,0,0,0,0,0,7
Jun-20,06-2020,ASP,0,0,0,0,0,6,0,0,4,0,10
Jun-20,06-2020,CAC,8,0,0,4,0,0,0,0,1,0,13
Jun-20,06-2020,CAL,15,0,0,15,6,0,0,0,17,0,53
Jun-20,06-2020,CCC,33,0,0,0,5,4,2,0,3,0,47
Jun-20,06-2020,CCI,13,0,0,1,0,4,1,0,4,0,23
Jun-20,06-2020,CCWF,0,0,0,0,4,5,0,0,2,0,11
Jun-20,06-2020,CEN,20,0,0,10,1,1,0,0,0,0,32
Jun-20,06-2020,CHCF,2,0,0,0,0,0,0,0,0,0,2
Jun-20,06-2020,CIM,1,0,0,0,0,0,0,0,0,0,1
Jun-20,06-2020,CIW,3,0,0,0,0,2,0,0,0,0,5
Jun-20,06-2020,CMC,3,0,0,0,0,0,0,0,1,0,4
Jun-20,06-2020,CMF,29,2,0,5,5,0,2,0,3,0,46
Jun-20,06-2020,COR,13,0,1,6,9,5,5,2,1,0,42
Jun-20,06-2020,CRC,29,1,0,1,2,7,2,1,3,0,46
Jun-20,06-2020,CTF,8,0,0,0,0,2,0,0,0,0,10
Jun-20,06-2020,CVSP,1,0,0,0,0,0,2,0,0,0,3
Jun-20,06-2020,DVI,3,0,0,0,1,1,4,0,4,0,13
Jun-20,06-2020,FOL,9,0,0,1,0,0,0,1,4,0,15
Jun-20,06-2020,HDSP,8,0,1,3,1,3,0,0,4,0,20
Jun-20,06-2020,ISP,10,0,0,1,0,0,3,0,1,0,15
Jun-20,06-2020,KVSP,10,0,0,4,7,18,2,0,6,0,47
Jun-20,06-2020,LAC,25,0,0,10,10,1,3,0,5,2,56
Jun-20,06-2020,MCSP,5,0,0,0,3,2,1,0,2,0,13
Jun-20,06-2020,NKSP,16,0,0,2,1,1,1,0,0,0,21
Jun-20,06-2020,PBSP,0,0,0,5,0,0,0,0,10,0,15
Jun-20,06-2020,PVSP,10,1,0,12,4,3,0,4,11,0,45
Jun-20,06-2020,RJD,23,0,0,6,4,8,4,0,10,0,55
Jun-20,06-2020,SAC,37,0,1,4,7,4,2,1,4,0,60
Jun-20,06-2020,SATF,6,0,0,4,1,1,1,0,2,0,15
Jun-20,06-2020,SCC,44,0,0,0,3,10,9,2,1,0,69
Jun-20,06-2020,SOL,36,0,0,1,1,1,0,0,0,0,39
Jun-20,06-2020,SQ,5,1,0,0,1,1,0,1,2,0,11
Jun-20,06-2020,SVSP,28,0,0,9,6,5,2,3,1,0,54
Jun-20,06-2020,VSP,8,0,0,1,5,0,2,0,0,0,16
Jun-20,06-2020,WSP,6,0,0,0,0,1,0,0,3,0,10
Jul-20,07-2020,ASP,1,0,0,0,0,2,0,0,5,0,8
Jul-20,07-2020,CAC,13,2,0,4,0,0,0,0,1,0,20
Jul-20,07-2020,CAL,19,0,0,7,2,6,0,0,5,0,39
Jul-20,07-2020,CCC,41,0,0,0,0,0,2,0,2,0,45
Jul-20,07-2020,CCI,8,0,0,0,0,4,1,0,0,0,13
Jul-20,07-2020,CCWF,3,0,0,1,0,6,0,0,1,0,11
Jul-20,07-2020,CEN,16,0,2,5,1,0,0,0,0,0,24
Jul-20,07-2020,CHCF,0,0,0,0,0,0,0,0,0,0,0
Jul-20,07-2020,CIM,4,0,0,1,0,0,1,0,0,0,6
Jul-20,07-2020,CIW,1,0,0,0,0,1,0,0,1,0,3
Jul-20,07-2020,CMC,2,0,0,0,0,1,0,0,0,0,3
Jul-20,07-2020,CMF,18,0,0,4,3,2,3,0,1,0,31
Jul-20,07-2020,COR,10,0,0,8,1,5,2,0,0,0,26
Jul-20,07-2020,CRC,16,0,0,2,1,2,2,0,0,0,23
Jul-20,07-2020,CTF,14,0,0,0,2,1,1,0,1,0,19
Jul-20,07-2020,CVSP,0,0,0,0,0,0,0,0,0,0,0
Jul-20,07-2020,DVI,3,1,0,2,7,1,1,0,1,0,16
Jul-20,07-2020,FOL,4,0,0,5,0,4,1,0,0,0,14
Jul-20,07-2020,HDSP,13,0,0,2,1,1,0,2,2,0,21
Jul-20,07-2020,ISP,19,0,0,2,9,2,0,0,1,0,33
Jul-20,07-2020,KVSP,14,0,0,7,4,35,0,0,5,0,65
Jul-20,07-2020,LAC,27,0,0,5,1,0,0,0,1,0,34
Jul-20,07-2020,MCSP,1,0,0,0,0,3,0,0,6,0,10
Jul-20,07-2020,NKSP,11,0,0,0,2,0,2,0,0,0,15
Jul-20,07-2020,PBSP,0,0,0,1,1,1,0,0,4,0,7
Jul-20,07-2020,PVSP,14,0,0,4,1,2,0,0,8,0,29
Jul-20,07-2020,RJD,15,0,0,6,12,7,1,0,2,0,43
Jul-20,07-2020,SAC,47,0,0,7,4,1,4,1,1,0,65
Jul-20,07-2020,SATF,6,0,0,0,0,0,0,0,1,0,7
Jul-20,07-2020,SCC,52,1,0,0,3,5,5,0,2,0,68
Jul-20,07-2020,SOL,43,0,0,0,2,0,0,0,2,0,47
Jul-20,07-2020,SQ,5,0,0,1,1,2,0,0,0,0,9
Jul-20,07-2020,SVSP,31,0,0,3,1,2,1,2,2,2,44
Jul-20,07-2020,VSP,6,1,0,0,0,2,0,0,4,0,13
Jul-20,07-2020,WSP,0,0,0,4,0,1,0,0,6,0,11
Aug-20,08-2020,ASP,1,0,0,0,0,0,0,1,0,0,2
Aug-20,08-2020,CAC,11,0,0,0,0,0,0,0,3,0,14
Aug-20,08-2020,CAL,15,0,0,11,2,7,0,0,10,0,45
Aug-20,08-2020,CCC,19,0,0,0,1,0,0,0,0,0,20
Aug-20,08-2020,CCI,10,0,0,4,4,3,0,0,4,0,25
Aug-20,08-2020,CCWF,0,0,0,0,0,0,0,0,0,0,0
Aug-20,08-2020,CEN,15,0,0,2,2,4,0,0,1,0,24
Aug-20,08-2020,CHCF,8,0,0,0,2,2,0,0,0,0,12
Aug-20,08-2020,CIM,2,0,0,1,5,3,2,0,1,0,14
Aug-20,08-2020,CIW,2,0,0,0,0,1,0,0,2,0,5
Aug-20,08-2020,CMC,2,0,0,0,0,1,0,0,0,0,3
Aug-20,08-2020,CMF,23,1,0,0,4,4,0,0,0,0,32
Aug-20,08-2020,COR,24,0,1,2,3,11,0,1,0,0,42
Aug-20,08-2020,CRC,17,0,0,0,0,1,0,0,0,0,18
Aug-20,08-2020,CTF,3,2,0,0,2,3,0,0,1,0,11
Aug-20,08-2020,CVSP,0,0,0,0,0,1,0,0,0,0,1
Aug-20,08-2020,DVI,7,0,0,1,3,0,3,0,0,0,14
Aug-20,08-2020,FOL,0,0,0,0,0,3,0,0,3,0,6
Aug-20,08-2020,HDSP,3,0,0,6,1,3,1,0,4,0,18
Aug-20,08-2020,ISP,26,0,0,1,2,0,1,0,0,0,30
Aug-20,08-2020,KVSP,12,0,0,8,5,19,0,0,3,0,47
Aug-20,08-2020,LAC,20,0,0,7,10,5,0,0,0,0,42
Aug-20,08-2020,MCSP,3,0,0,0,1,1,1,0,3,0,9
Aug-20,08-2020,NKSP,19,0,0,0,0,3,0,0,0,0,22
Aug-20,08-2020,PBSP,0,0,0,3,0,4,0,0,3,0,10
Aug-20,08-2020,PVSP,6,0,0,1,0,1,0,2,1,0,11
Aug-20,08-2020,RJD,25,2,0,7,5,3,6,0,1,0,49
Aug-20,08-2020,SAC,27,0,0,0,1,3,0,1,0,0,32
Aug-20,08-2020,SATF,12,0,0,1,1,2,0,1,2,0,19
Aug-20,08-2020,SCC,45,0,0,0,8,6,21,0,7,0,87
Aug-20,08-2020,SOL,31,0,0,1,2,0,0,0,0,0,34
Aug-20,08-2020,SQ,7,0,0,4,0,6,0,0,1,0,18
Aug-20,08-2020,SVSP,27,0,0,3,3,2,2,3,1,0,41
Aug-20,08-2020,VSP,3,0,0,1,1,2,0,0,0,0,7
Aug-20,08-2020,WSP,5,0,0,1,0,0,0,0,0,0,6
Sep-20,09-2020,ASP,0,0,0,1,0,1,0,1,0,0,3
Sep-20,09-2020,CAC,39,0,0,1,0,0,0,1,0,0,41
Sep-20,09-2020,CAL,10,0,0,6,4,9,0,0,10,0,39
Sep-20,09-2020,CCC,23,0,0,2,3,4,2,1,0,0,35
Sep-20,09-2020,CCI,36,0,0,3,4,10,0,0,2,0,55
Sep-20,09-2020,CCWF,1,0,0,1,0,5,0,0,3,0,10
Sep-20,09-2020,CEN,35,0,0,4,0,4,0,0,0,0,43
Sep-20,09-2020,CHCF,4,0,0,0,4,2,0,0,0,0,10
Sep-20,09-2020,CIM,6,0,0,0,0,0,0,0,1,0,7
Sep-20,09-2020,CIW,1,0,0,3,0,5,0,0,2,0,11
Sep-20,09-2020,CMC,5,0,0,0,0,2,2,0,1,0,10
Sep-20,09-2020,CMF,19,5,0,1,6,1,1,0,2,0,35
Sep-20,09-2020,COR,9,0,0,4,8,11,4,2,0,0,38
Sep-20,09-2020,CRC,15,0,0,2,1,2,0,0,0,0,20
Sep-20,09-2020,CTF,8,0,0,0,0,0,0,0,3,0,11
Sep-20,09-2020,CVSP,0,0,0,0,0,0,0,0,0,0,0
Sep-20,09-2020,DVI,3,0,1,3,5,2,0,0,2,0,16
Sep-20,09-2020,FOL,0,0,0,0,0,0,0,0,0,0,0
Sep-20,09-2020,HDSP,16,0,1,2,0,3,2,0,1,0,25
Sep-20,09-2020,ISP,12,0,0,0,0,0,0,0,0,0,12
Sep-20,09-2020,KVSP,55,0,0,10,3,7,2,0,0,0,77
Sep-20,09-2020,LAC,29,0,0,2,16,4,0,0,0,0,51
Sep-20,09-2020,MCSP,0,0,0,1,0,0,0,0,5,0,6
Sep-20,09-2020,NKSP,19,0,0,0,0,1,0,0,0,0,20
Sep-20,09-2020,PBSP,3,0,0,1,0,1,0,0,2,0,7
Sep-20,09-2020,PVSP,21,0,0,2,1,4,0,1,0,0,29
Sep-20,09-2020,RJD,22,0,0,8,4,13,3,0,0,0,50
Sep-20,09-2020,SAC,46,0,0,0,2,6,0,1,1,0,56
Sep-20,09-2020,SATF,8,0,0,0,3,1,0,0,2,0,14
Sep-20,09-2020,SCC,36,0,0,2,4,4,9,0,5,0,60
Sep-20,09-2020,SOL,72,0,0,1,10,0,0,0,0,0,83
Sep-20,09-2020,SQ,17,0,0,1,0,4,0,3,1,0,26
Sep-20,09-2020,SVSP,25,0,0,6,11,5,4,4,1,0,56
Sep-20,09-2020,VSP,3,0,0,0,0,1,0,0,0,0,4
Sep-20,09-2020,WSP,8,0,0,2,0,0,0,0,2,0,12
Oct-20,10-2020,ASP,1,0,0,0,1,5,0,0,1,0,8
Oct-20,10-2020,CAC,20,0,0,1,0,0,0,0,0,0,21
Oct-20,10-2020,CAL,11,0,0,7,3,23,0,0,6,0,50
Oct-20,10-2020,CCC,33,0,0,2,2,2,1,0,2,0,42
Oct-20,10-2020,CCI,11,0,0,3,4,35,1,0,5,0,59
Oct-20,10-2020,CCWF,1,0,0,3,0,5,0,0,4,0,13
Oct-20,10-2020,CEN,43,0,0,2,1,3,0,0,1,0,50
Oct-20,10-2020,CHCF,6,0,0,0,2,0,3,0,0,0,11
Oct-20,10-2020,CIM,12,0,0,2,7,2,2,0,1,0,26
Oct-20,10-2020,CIW,1,0,0,2,0,4,0,0,0,0,7
Oct-20,10-2020,CMC,4,0,0,0,0,0,0,0,0,0,4
Oct-20,10-2020,CMF,20,0,0,0,0,4,0,0,0,0,24
Oct-20,10-2020,COR,6,0,0,2,5,5,2,3,0,0,23
Oct-20,10-2020,CRC,16,1,0,3,5,5,4,0,0,0,34
Oct-20,10-2020,CTF,6,0,0,6,1,1,0,0,3,0,17
Oct-20,10-2020,CVSP,2,0,0,0,0,0,0,0,0,0,2
Oct-20,10-2020,DVI,3,0,6,4,6,0,2,0,2,0,23
Oct-20,10-2020,FOL,9,0,0,0,1,0,0,1,0,0,11
Oct-20,10-2020,HDSP,5,0,0,0,0,5,0,0,0,0,10
Oct-20,10-2020,ISP,3,0,0,0,0,0,0,0,0,0,3
Oct-20,10-2020,KVSP,22,0,0,8,2,7,0,0,0,0,39
Oct-20,10-2020,LAC,28,1,0,8,5,5,1,0,0,0,48
Oct-20,10-2020,MCSP,2,0,0,0,0,1,0,0,0,0,3
Oct-20,10-2020,NKSP,3,0,0,0,0,2,0,0,1,0,6
Oct-20,10-2020,PBSP,2,1,0,2,1,13,0,0,4,0,23
Oct-20,10-2020,PVSP,8,0,0,2,0,3,1,0,1,0,15
Oct-20,10-2020,RJD,19,0,0,1,4,8,4,0,2,0,38
Oct-20,10-2020,SAC,21,0,0,0,2,7,2,4,2,0,38
Oct-20,10-2020,SATF,21,0,0,3,2,1,0,0,0,0,27
Oct-20,10-2020,SCC,51,0,0,0,7,4,15,0,2,0,79
Oct-20,10-2020,SOL,87,0,0,0,0,0,0,0,0,0,87
Oct-20,10-2020,SQ,13,0,0,0,5,9,0,0,4,0,31
Oct-20,10-2020,SVSP,45,0,0,11,5,13,1,6,0,0,81
Oct-20,10-2020,VSP,3,0,0,0,0,0,1,0,0,0,4
Oct-20,10-2020,WSP,1,0,0,1,0,2,0,0,2,0,6
Nov-20,11-2020,ASP,0,0,0,0,0,2,0,0,1,0,3
Nov-20,11-2020,CAC,11,0,0,2,2,2,0,0,0,0,17
Nov-20,11-2020,CAL,13,0,0,2,8,15,0,0,6,0,44
Nov-20,11-2020,CCC,32,0,0,2,3,1,3,0,0,0,41
Nov-20,11-2020,CCI,5,0,0,1,0,7,0,0,1,0,14
Nov-20,11-2020,CCWF,3,0,0,3,1,6,0,0,3,0,16
Nov-20,11-2020,CEN,31,0,0,2,0,2,2,0,0,0,37
Nov-20,11-2020,CHCF,5,0,0,0,0,5,0,0,0,0,10
Nov-20,11-2020,CIM,11,0,0,0,2,2,1,0,1,0,17
Nov-20,11-2020,CIW,3,0,0,2,2,2,1,0,0,0,10
Nov-20,11-2020,CMC,2,0,0,1,0,1,0,1,1,0,6
Nov-20,11-2020,CMF,12,0,0,0,1,1,0,0,0,0,14
Nov-20,11-2020,COR,15,0,0,2,3,2,0,0,0,0,22
Nov-20,11-2020,CRC,13,0,0,2,1,1,0,0,0,0,17
Nov-20,11-2020,CTF,2,0,0,2,1,2,0,0,5,0,12
Nov-20,11-2020,CVSP,0,0,0,0,0,0,0,0,0,0,0
Nov-20,11-2020,DVI,5,0,1,0,1,0,1,0,0,0,8
Nov-20,11-2020,FOL,13,0,0,1,0,0,0,0,0,0,14
Nov-20,11-2020,HDSP,3,0,1,0,2,8,0,0,2,0,16
Nov-20,11-2020,ISP,11,0,0,0,0,0,0,0,0,0,11
Nov-20,11-2020,KVSP,10,0,0,4,3,7,2,0,1,0,27
Nov-20,11-2020,LAC,45,1,0,13,20,7,1,0,4,1,92
Nov-20,11-2020,MCSP,1,0,0,0,0,0,0,0,0,0,1
Nov-20,11-2020,NKSP,16,0,0,0,1,1,0,0,0,0,18
Nov-20,11-2020,PBSP,0,1,0,1,0,2,0,0,0,0,4
Nov-20,11-2020,PVSP,5,0,0,2,0,0,0,0,0,0,7
Nov-20,11-2020,RJD,16,0,0,3,1,14,4,0,5,0,43
Nov-20,11-2020,SAC,18,0,0,6,2,5,0,1,1,0,33
Nov-20,11-2020,SATF,2,0,0,0,0,1,0,1,0,0,4
Nov-20,11-2020,SCC,47,0,0,1,11,6,9,0,4,0,78
Nov-20,11-2020,SOL,35,0,0,0,0,0,0,0,0,0,35
Nov-20,11-2020,SQ,17,0,0,3,4,9,0,0,0,0,33
Nov-20,11-2020,SVSP,34,0,0,7,6,3,3,0,1,0,54
Nov-20,11-2020,VSP,0,0,0,0,0,0,0,0,0,0,0
Nov-20,11-2020,WSP,2,0,0,0,0,2,0,0,1,1,6
Dec-20,12-2020,ASP,0,0,0,0,0,1,1,0,1,0,3
Dec-20,12-2020,CAC,2,0,0,0,0,0,0,0,0,0,2
Dec-20,12-2020,CAL,4,0,0,5,0,9,0,0,1,0,19
Dec-20,12-2020,CCC,27,0,0,0,8,3,2,0,0,0,40
Dec-20,12-2020,CCI,2,0,0,0,1,5,0,0,1,0,9
Dec-20,12-2020,CCWF,2,1,0,2,2,2,0,0,0,0,9
Dec-20,12-2020,CEN,12,0,0,1,1,3,1,0,2,0,20
Dec-20,12-2020,CHCF,1,0,0,0,0,2,0,0,0,0,3
Dec-20,12-2020,CIM,9,0,0,1,2,4,2,0,2,0,20
Dec-20,12-2020,CIW,1,0,0,0,1,3,0,0,2,0,7
Dec-20,12-2020,CMC,4,0,0,0,2,0,0,0,2,0,8
Dec-20,12-2020,CMF,8,0,0,5,2,2,0,0,1,0,18
Dec-20,12-2020,COR,8,0,0,1,1,9,0,0,1,0,20
Dec-20,12-2020,CRC,19,0,0,0,3,4,3,0,0,0,29
Dec-20,12-2020,CTF,3,0,0,0,4,5,0,0,2,0,14
Dec-20,12-2020,CVSP,0,0,0,0,0,0,0,0,0,0,0
Dec-20,12-2020,DVI,6,0,0,1,8,1,2,0,0,0,18
Dec-20,12-2020,FOL,18,0,0,0,0,0,0,0,0,0,18
Dec-20,12-2020,HDSP,0,0,0,1,0,6,1,0,2,0,10
Dec-20,12-2020,ISP,12,0,0,0,0,0,0,0,0,0,12
Dec-20,12-2020,KVSP,13,0,0,1,7,1,1,0,0,0,23
Dec-20,12-2020,LAC,9,0,0,6,2,6,2,0,0,0,25
Dec-20,12-2020,MCSP,0,0,0,0,0,0,0,0,0,0,0
Dec-20,12-2020,NKSP,6,0,0,1,0,0,0,0,1,0,8
Dec-20,12-2020,PBSP,0,0,0,0,0,0,0,0,0,0,0
Dec-20,12-2020,PVSP,3,0,0,2,0,1,0,0,0,0,6
Dec-20,12-2020,RJD,7,0,0,1,1,6,1,0,0,0,16
Dec-20,12-2020,SAC,24,0,0,7,5,4,2,0,0,0,42
Dec-20,12-2020,SATF,7,0,0,1,0,2,0,1,0,0,11
Dec-20,12-2020,SCC,48,0,0,1,12,6,12,0,2,0,81
Dec-20,12-2020,SOL,16,0,0,1,1,1,0,0,0,0,19
Dec-20,12-2020,SQ,16,0,0,2,0,3,0,0,2,0,23
Dec-20,12-2020,SVSP,25,0,0,0,3,3,2,2,3,0,38
Dec-20,12-2020,VSP,0,0,0,0,0,0,0,0,0,0,0
Dec-20,12-2020,WSP,2,0,0,0,0,0,0,0,0,0,2
