SearchDate,MonthYear,Institution,CellPhone_Disc,CellPhone_Amnt,Cocaine_Disc,Cocaine_Amnt (Grams),Hash_Disc,Hash_Amnt (Grams),Heroin_Disc,Heroin_Amnt (Grams),Marijuana_Disc,Marijuana_Amnt (Grams),Methamphetamine_Disc,Methamphetamine_Amnt (Grams),Tobacco_Disc,Tobacco_Amnt (Grams),ButaneHoneyOil_Disc,ButaneHoneyOil_Amnt (Grams),Suboxone_Disc,Suboxone_Amnt (Grams),Fentanyl_Disc,Fentanyl_Amnt (Grams)
Jun-18,06-2018,SQ,26,29,0,0,0,0,6,80.82,9,165.57,4,5.08,6,3427.31,0,0,0,0,0,0
Jun-18,06-2018,SVSP,31,85,0,0,0,0,5,6.9,8,392.82,8,266.87,3,1819.75,1,0.2,0,0,0,0
Jun-18,06-2018,VSP,5,5,0,0,0,0,2,45.59,0,0,1,114.25,1,376.78,0,0,0,0,0,0
Jun-18,06-2018,WSP,9,26,0,0,0,0,0,0,0,0,0,0,3,1229.8,0,0,0,0,0,0
Jul-18,07-2018,ASP,1,1,0,0,0,0,2,109.34,1,1.06,1,15.06,0,0,0,0,0,0,0,0
Jul-18,07-2018,CAC,19,24,0,0,0,0,1,12.66,0,0,0,0,0,0,0,0,0,0,0,0
Jul-18,07-2018,CAL,31,38,1,0.1,0,0,4,29.4,1,0.28,2,30.8,0,0,1,3.3,0,0,0,0
Jul-18,07-2018,CCC,29,37,0,0,0,0,1,2.4,4,12.57,0,0,0,0,0,0,0,0,0,0
Jul-18,07-2018,CCI,1,1,0,0,0,0,1,1.21,0,0,1,3.86,0,0,0,0,0,0,0,0
Jul-18,07-2018,CCWF,4,4,0,0,0,0,4,8,0,0,1,18,0,0,0,0,0,0,0,0
Jul-18,07-2018,CEN,22,34,0,0,0,0,12,237.3,8,113,7,364.7,2,2.8,0,0,0,0,0,0
Jul-18,07-2018,CHCF,8,8,0,0,0,0,0,0,2,56.62,3,8.07,1,37.83,0,0,0,0,0,0
Jul-18,07-2018,CIM,4,5,0,0,0,0,1,0.5,0,0,3,2.7,0,0,0,0,0,0,0,0
Jul-18,07-2018,CIW,0,0,0,0,0,0,0,0,0,0,3,37.72,0,0,0,0,0,0,0,0
Jul-18,07-2018,CMC,9,9,0,0,0,0,3,21.35,1,0.02,1,0.03,4,127,0,0,0,0,0,0
Jul-18,07-2018,CMF,10,13,0,0,0,0,2,2.5,1,0,1,17.4,0,0,0,0,0,0,0,0
Jul-18,07-2018,COR,17,37,0,0,0,0,1,0.1,6,337,2,0.74,3,90.4,0,0,0,0,0,0
Jul-18,07-2018,CRC,0,0,0,0,0,0,2,7.6,7,171.41,0,0,1,19.2,0,0,0,0,0,0
Jul-18,07-2018,CTF,17,18,0,0,0,0,1,2.017,0,0,0,0,0,0,0,0,0,0,0,0
Jul-18,07-2018,CVSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-18,07-2018,DVI,2,28,0,0,0,0,2,0.165,1,0.659,2,2.183,0,0,0,0,0,0,0,0
Jul-18,07-2018,FOL,13,34,0,0,0,0,1,0.1,6,8.1,1,0.9,3,747.2,0,0,0,0,0,0
Jul-18,07-2018,HDSP,9,9,0,0,0,0,2,53.04,2,15.5,3,55.8,0,0,2,3.4,0,0,0,0
Jul-18,07-2018,ISP,8,8,0,0,0,0,5,3.45,0,0,0,0,0,0,0,0,0,0,0,0
Jul-18,07-2018,KVSP,17,31,0,0,0,0,3,0.3,3,96.6,10,149.19,0,0,0,0,0,0,0,0
Jul-18,07-2018,LAC,38,61,0,0,0,0,4,8.42,4,36.93,2,14.4,1,194,1,7.9,0,0,0,0
Jul-18,07-2018,MCSP,6,7,0,0,0,0,2,5.1,4,22.59,1,19,0,0,1,26.3,0,0,0,0
Jul-18,07-2018,NKSP,28,32,0,0,0,0,2,6.2,1,2.2,2,0.4,0,0,0,0,0,0,0,0
Jul-18,07-2018,PBSP,1,1,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0
Jul-18,07-2018,PVSP,1,1,0,0,0,0,2,61.02,0,0,2,62.6,0,0,2,6.2,0,0,0,0
Jul-18,07-2018,RJD,0,0,0,0,0,0,2,5.1,6,20.6,6,22.1,0,0,0,0,0,0,0,0
Jul-18,07-2018,SAC,17,73,0,0,0,0,5,19.19,4,72.27,1,0.36,2,107.1,0,0,0,0,0,0
Jul-18,07-2018,SATF,17,22,0,0,0,0,4,86.1,2,16.3,2,45.2,3,2.9,0,0,0,0,0,0
Jul-18,07-2018,SCC,39,55,0,0,0,0,1,7.6,1,0.1,9,51.27,4,1266.984,0,0,0,0,0,0
Jul-18,07-2018,SOL,30,70,0,0,0,0,1,19.6,7,44.5,3,9.3,1,1050,1,31.9,0,0,0,0
Jul-18,07-2018,SQ,22,38,0,0,0,0,7,42.07,7,161.76,5,171.59,2,379.85,0,0,0,0,0,0
Jul-18,07-2018,SVSP,24,55,0,0,0,0,5,340.55,3,26.2,4,119.08,0,0,0,0,0,0,0,0
Jul-18,07-2018,VSP,1,1,0,0,0,0,0,0,3,122.57,3,63.83,2,329.6,0,0,0,0,0,0
Jul-18,07-2018,WSP,8,15,0,0,0,0,2,4.63,2,2.66,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,ASP,5,12,0,0,0,0,4,3.9701,1,1.78,0,0,0,0,1,1.78,0,0,0,0
Aug-18,08-2018,CAC,0,0,0,0,0,0,6,542.62,1,19.4,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,CAL,29,32,0,0,0,0,5,64.2,4,20.12,1,0.2,1,45.5,2,2.3,0,0,0,0
Aug-18,08-2018,CCC,36,44,0,0,0,0,3,3.5,3,0.16,2,1.1,0,0,1,2.9,0,0,0,0
Aug-18,08-2018,CCI,4,4,0,0,0,0,0,0,0,0,2,24.91,0,0,0,0,0,0,0,0
Aug-18,08-2018,CCWF,3,3,0,0,0,0,2,3.5,1,0.2,3,4.7,0,0,0,0,0,0,0,0
Aug-18,08-2018,CEN,16,19,0,0,0,0,4,198.1,2,106.5,2,17.7,1,7.1,0,0,0,0,0,0
Aug-18,08-2018,CHCF,7,7,0,0,0,0,0,0,1,170.98,0,0,1,0.66,0,0,0,0,0,0
Aug-18,08-2018,CIM,4,4,0,0,0,0,2,1.8,1,0.3,1,0.2,1,0.2,0,0,0,0,0,0
Aug-18,08-2018,CIW,1,1,0,0,0,0,1,0.08,0,0,1,2.8,0,0,0,0,0,0,0,0
Aug-18,08-2018,CMC,28,29,0,0,0,0,3,2.92,1,3,5,5.525,2,538,0,0,0,0,0,0
Aug-18,08-2018,CMF,25,37,0,0,0,0,3,0.219,7,26.1,1,2.6,0,0,0,0,0,0,0,0
Aug-18,08-2018,COR,15,143,0,0,0,0,7,77.9,3,31.9,2,3.4,0,0,0,0,0,0,0,0
Aug-18,08-2018,CRC,0,0,0,0,0,0,3,78.2,3,98.4,3,485.4,0,0,0,0,0,0,0,0
Aug-18,08-2018,CTF,17,21,0,0,0,0,4,76.53,1,0.45,2,0.21,0,0,0,0,0,0,0,0
Aug-18,08-2018,CVSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,DVI,1,68,0,0,1,0.74,4,0.267,5,80.573,4,2.052,0,0,0,0,0,0,0,0
Aug-18,08-2018,FOL,16,24,0,0,0,0,6,2.62,14,187.8,3,4,4,807.9,0,0,0,0,0,0
Aug-18,08-2018,HDSP,5,6,0,0,0,0,5,59.8,1,3,5,66.8,0,0,5,2.1,0,0,0,0
Aug-18,08-2018,ISP,16,22,0,0,0,0,3,39.06,1,0.61,0,0,0,0,4,69.72,0,0,0,0
Aug-18,08-2018,KVSP,11,17,0,0,0,0,5,4.04,4,157.1,7,60.07,0,0,3,38.2,0,0,0,0
Aug-18,08-2018,LAC,44,97,0,0,0,0,7,30.8,5,2.79,4,11.95,3,15,8,42.02,0,0,0,0
Aug-18,08-2018,MCSP,10,25,1,0.4,0,0,5,49.3,1,6.2,7,83.7,0,0,0,0,0,0,0,0
Aug-18,08-2018,NKSP,14,18,0,0,0,0,0,0,1,0.5,0,0,1,684.3,0,0,0,0,0,0
Aug-18,08-2018,PBSP,2,5,0,0,0,0,1,59.3,3,12.21,0,0,0,0,0,0,0,0,0,0
Aug-18,08-2018,PVSP,7,9,0,0,0,0,2,2.46,3,113.01,1,28.22,0,0,0,0,0,0,0,0
Aug-18,08-2018,RJD,0,0,0,0,0,0,2,2.1,2,0.9,3,1.8,0,0,0,0,0,0,0,0
Aug-18,08-2018,SAC,1,7,0,0,0,0,3,2.23,4,9.81,1,2.45,3,741.28,0,0,0,0,0,0
Aug-18,08-2018,SATF,27,56,0,0,0,0,7,19.8,2,3.4,1,6.6,1,0.6,1,4.4,0,0,0,0
Aug-18,08-2018,SCC,33,41,0,0,0,0,2,0.754,3,10,4,37.7,6,1903.57,0,0,0,0,0,0
Aug-18,08-2018,SOL,31,48,0,0,0,0,4,30.1,6,349.5,3,5.4,1,1.8,1,2.8,0,0,0,0
Aug-18,08-2018,SQ,20,21,0,0,0,0,1,6.31,3,26.85,2,0.94,5,850,0,0,0,0,0,0
Aug-18,08-2018,SVSP,27,54,0,0,0,0,8,155.17,4,241.69,5,61.24,2,34.42,0,0,0,0,0,0
Aug-18,08-2018,VSP,1,1,0,0,0,0,0,0,1,8.04,1,1.86,0,0,0,0,0,0,0,0
Aug-18,08-2018,WSP,6,6,0,0,0,0,0,0,0,0,1,55.5,0,0,1,4.78,0,0,0,0
Sep-18,09-2018,ASP,2,3,0,0,0,0,4,6.8101,0,0,1,24.56,0,0,0,0,0,0,0,0
Sep-18,09-2018,CAC,0,0,0,0,0,0,2,15.1,1,28.7,1,3.3,0,0,0,0,0,0,0,0
Sep-18,09-2018,CAL,27,31,0,0,0,0,8,42.1,3,4.2,4,117.9,0,0,0,0,0,0,0,0
Sep-18,09-2018,CCC,40,58,1,0.3,0,0,1,0.8,4,148.1,4,95.4,0,0,0,0,0,0,0,0
Sep-18,09-2018,CCI,5,5,0,0,0,0,4,7.44,1,4.66,1,0.13,0,0,0,0,0,0,0,0
Sep-18,09-2018,CCWF,4,4,0,0,0,0,4,10.4,1,7.5,1,28.5,1,9.3,0,0,0,0,0,0
Sep-18,09-2018,CEN,26,29,0,0,0,0,5,112.3,5,58.1,3,63.7,0,0,0,0,0,0,0,0
Sep-18,09-2018,CHCF,6,6,0,0,0,0,0,0,1,45.62,1,1.48,0,0,0,0,0,0,0,0
Sep-18,09-2018,CIM,1,1,0,0,0,0,0,0,0,0,3,15.3,1,107.5,0,0,0,0,0,0
Sep-18,09-2018,CIW,1,1,0,0,0,0,1,4.1,0,0,0,0,1,4,0,0,0,0,0,0
Sep-18,09-2018,CMC,23,32,0,0,0,0,3,25.03,13,55.951,3,42.05,8,1098,0,0,0,0,0,0
Sep-18,09-2018,CMF,18,38,0,0,0,0,1,1,5,164.2,5,35.9,4,466.5,0,0,0,0,0,0
Sep-18,09-2018,COR,16,33,0,0,0,0,4,11.8,5,75.1,2,2.4,2,877,0,0,0,0,0,0
Sep-18,09-2018,CRC,1,2,0,0,0,0,0,0,0,0,2,448.8,0,0,0,0,0,0,0,0
Sep-18,09-2018,CTF,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-18,09-2018,CVSP,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,0,0,0,0,0
Sep-18,09-2018,DVI,1,28,0,0,0,0,5,45.551,4,57.541,4,69.427,0,0,0,0,0,0,0,0
Sep-18,09-2018,FOL,15,37,0,0,0,0,1,0.3,6,132.1,2,21.2,2,1020.2,0,0,0,0,0,0
Sep-18,09-2018,HDSP,2,2,0,0,0,0,5,104.2,0,0,3,72,0,0,1,1.5,0,0,0,0
Sep-18,09-2018,ISP,14,14,0,0,0,0,4,9.41,0,0,1,0,1,0.69,0,0,0,0,0,0
Sep-18,09-2018,KVSP,6,7,0,0,0,0,4,32.3,4,54.6,7,56.22,0,0,0,0,0,0,0,0
Sep-18,09-2018,LAC,21,25,0,0,0,0,4,8.17,2,46.2,9,47.08,1,78.1,1,0.05,0,0,0,0
Sep-18,09-2018,MCSP,1,1,0,0,0,0,2,0.2,2,74.8,2,2.8,0,0,0,0,0,0,0,0
Sep-18,09-2018,NKSP,15,18,0,0,0,0,3,3.7,2,82.7,3,31.4,2,3.4,0,0,0,0,0,0
Sep-18,09-2018,PBSP,2,2,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-18,09-2018,PVSP,8,10,0,0,0,0,4,90.56,2,156.34,1,1.06,0,0,2,13.55,0,0,0,0
Sep-18,09-2018,RJD,1,3,1,19.2,0,0,4,29,3,246.8,4,129.3,2,48,0,0,0,0,0,0
Sep-18,09-2018,SAC,42,87,0,0,0,0,4,48.77,3,1.29,3,1.35,0,0,0,0,0,0,0,0
Sep-18,09-2018,SATF,15,25,0,0,0,0,3,169,0,0,5,91.2,5,123.4,2,60.4,0,0,0,0
Sep-18,09-2018,SCC,36,44,0,0,0,0,1,1.9,5,76.1,5,99.2,1,126,0,0,0,0,0,0
Sep-18,09-2018,SOL,35,46,0,0,0,0,3,25.8,9,87.1,1,2.5,2,134.7,0,0,0,0,0,0
Sep-18,09-2018,SQ,29,29,0,0,0,0,3,30.85,1,1.09,4,16.89,1,79.08,0,0,0,0,0,0
Sep-18,09-2018,SVSP,20,69,0,0,0,0,15,121.2,6,222.9,10,77.164,1,6.44,1,1.2,0,0,0,0
Sep-18,09-2018,VSP,15,39,0,0,0,0,0,0,2,89.88,0,0,1,4864.76,0,0,0,0,0,0
Sep-18,09-2018,WSP,8,22,0,0,0,0,1,0.85,1,5.57,1,22.05,3,401.92,0,0,0,0,0,0
Oct-18,10-2018,ASP,5,13,0,0,0,0,1,0.09,0,0,4,100.03,0,0,0,0,0,0,0,0
Oct-18,10-2018,CAC,0,0,0,0,0,0,0,0,2,75.8,1,62.2,0,0,0,0,0,0,0,0
Oct-18,10-2018,CAL,27,28,0,0,0,0,12,55.47,1,0.1,2,73.8,0,0,3,31.3,0,0,0,0
Oct-18,10-2018,CCC,56,75,0,0,0,0,2,0.101,4,3.2,0,0,4,1067,0,0,0,0,0,0
Oct-18,10-2018,CCI,3,4,0,0,0,0,1,22.05,0,0,9,160.33,0,0,0,0,0,0,0,0
Oct-18,10-2018,CCWF,0,0,0,0,0,0,1,0.1,1,2.3,1,0.8,0,0,0,0,0,0,0,0
Oct-18,10-2018,CEN,29,33,0,0,0,0,3,43.2,11,338.7,2,100.4,3,521.3,0,0,0,0,0,0
Oct-18,10-2018,CHCF,6,7,0,0,0,0,0,0,2,3.84,1,0.26,1,1.27,0,0,0,0,0,0
Oct-18,10-2018,CIM,1,1,0,0,0,0,0,0,1,14.7,1,51.2,1,55.2,0,0,0,0,0,0
Oct-18,10-2018,CIW,4,4,0,0,0,0,0,0,0,0,4,123.7,2,6.4,0,0,0,0,0,0
Oct-18,10-2018,CMC,19,20,0,0,0,0,0,0,5,62,1,0.05,3,58.5,0,0,0,0,0,0
Oct-18,10-2018,CMF,24,33,1,0.3,0,0,2,46,5,131.2,0,0,3,993,0,0,0,0,0,0
Oct-18,10-2018,COR,16,24,0,0,0,0,3,15.8,2,2,1,25,0,0,0,0,0,0,0,0
Oct-18,10-2018,CRC,8,26,0,0,0,0,0,0,4,48.3,0,0,1,41,0,0,0,0,0,0
Oct-18,10-2018,CTF,23,29,0,0,0,0,1,6.62,0,0,0,0,0,0,0,0,0,0,0,0
Oct-18,10-2018,CVSP,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oct-18,10-2018,DVI,2,37,0,0,0,0,0,0,4,103.04,0,0,0,0,0,0,0,0,0,0
Oct-18,10-2018,FOL,20,24,0,0,0,0,6,8.9,3,16.9,7,47.7,0,0,0,0,0,0,0,0
Oct-18,10-2018,HDSP,5,5,0,0,0,0,1,4,1,1,3,30.9,0,0,0,0,0,0,0,0
Oct-18,10-2018,ISP,29,36,0,0,0,0,5,58.15,0,0,1,1.97,0,0,2,2.55,0,0,0,0
Oct-18,10-2018,KVSP,17,44,0,0,0,0,4,96.9,4,114.58,4,56.4,0,0,0,0,0,0,0,0
Oct-18,10-2018,LAC,27,62,0,0,0,0,9,44.32,5,4.3,3,1.58,5,639.6,0,0,0,0,0,0
Oct-18,10-2018,MCSP,12,17,0,0,0,0,5,33.4,2,16.8,2,79.1,0,0,0,0,0,0,0,0
Oct-18,10-2018,NKSP,38,52,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Oct-18,10-2018,PBSP,2,2,0,0,0,0,1,5.2,0,0,1,1,0,0,0,0,0,0,0,0
Oct-18,10-2018,PVSP,7,15,0,0,0,0,1,0.37,1,5.1,1,1.79,2,70.57,0,0,0,0,0,0
Oct-18,10-2018,RJD,1,2,1,0.7,0,0,0,0,2,45.4,1,9.3,0,0,0,0,0,0,0,0
Oct-18,10-2018,SAC,27,43,0,0,0,0,5,5.6302,1,0.0001,1,0.0001,3,248.8,0,0,0,0,0,0
Oct-18,10-2018,SATF,17,46,0,0,0,0,3,34.7,2,65.9,8,255.3,3,416,1,1.5,0,0,0,0
Oct-18,10-2018,SCC,59,142,1,0.5,0,0,3,82.9,9,253.5,3,155.1,4,5401.185,0,0,0,0,0,0
Oct-18,10-2018,SOL,38,50,0,0,0,0,3,101.4,8,65.6,5,18.2,1,897.6,1,1,0,0,0,0
Oct-18,10-2018,SQ,41,41,0,0,0,0,4,23.23,7,138.6,3,2.52,4,65.66,0,0,0,0,0,0
Oct-18,10-2018,SVSP,27,54,0,0,0,0,6,113.08,5,109.2,7,107.601,5,373.8,0,0,0,0,0,0
Oct-18,10-2018,VSP,4,4,0,0,0,0,0,0,5,62.47,1,21.38,1,1003.6,0,0,0,0,0,0
Oct-18,10-2018,WSP,7,14,0,0,0,0,1,75.32,0,0,1,23.57,0,0,0,0,0,0,0,0
Nov-18,11-2018,ASP,3,11,0,0,0,0,2,94.65,3,9.87,1,29.95,0,0,0,0,0,0,0,0
Nov-18,11-2018,CAC,0,0,0,0,0,0,2,1.9,0,0,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,CAL,28,29,0,0,0,0,4,16.15,4,3.06,1,76.9,2,65.5,0,0,0,0,0,0
Nov-18,11-2018,CCC,32,36,0,0,0,0,1,0.1,12,1096.99,1,0.9,0,0,3,0.03,0,0,0,0
Nov-18,11-2018,CCI,2,2,0,0,0,0,0,0,1,0.11,1,53,0,0,0,0,0,0,0,0
Nov-18,11-2018,CCWF,2,2,0,0,0,0,4,10.2,0,0,2,19.2,0,0,0,0,0,0,0,0
Nov-18,11-2018,CEN,28,36,0,0,0,0,7,11.9,5,70.7,2,23.2,3,16.3,0,0,0,0,0,0
Nov-18,11-2018,CHCF,6,6,0,0,0,0,0,0,2,23.76,1,5.14,1,11.41,0,0,0,0,0,0
Nov-18,11-2018,CIM,5,5,0,0,0,0,2,11.9,0,0,4,36.1,0,0,0,0,0,0,0,0
Nov-18,11-2018,CIW,4,4,0,0,0,0,0,0,0,0,4,121.1,0,0,0,0,0,0,0,0
Nov-18,11-2018,CMC,18,32,0,0,0,0,4,42.8,8,59.26,3,6.16,2,7340,1,12.7,0,0,0,0
Nov-18,11-2018,CMF,29,32,0,0,0,0,1,4,4,127.814,1,1,2,70.1,0,0,0,0,0,0
Nov-18,11-2018,COR,28,36,0,0,0,0,1,3.6,3,65.5,2,9.2,2,9.2,0,0,0,0,0,0
Nov-18,11-2018,CRC,15,31,0,0,0,0,0,0,8,293.9,2,1.6,2,144.61,0,0,0,0,0,0
Nov-18,11-2018,CTF,13,31,0,0,0,0,0,0,0,0,0,0,1,1700.97,0,0,0,0,0,0
Nov-18,11-2018,CVSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,DVI,2,17,0,0,0,0,1,14.665,2,6,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,FOL,18,19,0,0,0,0,5,2.4,7,24.52,6,2.11,0,0,0,0,0,0,0,0
Nov-18,11-2018,HDSP,5,7,0,0,0,0,10,77.2,1,3.4,3,53.2,0,0,0,0,0,0,0,0
Nov-18,11-2018,ISP,27,29,0,0,0,0,5,24.254,1,2.84,1,0.043,0,0,3,15.67,0,0,0,0
Nov-18,11-2018,KVSP,14,18,0,0,0,0,4,48.2,5,70,7,65.22,1,23.2,0,0,0,0,0,0
Nov-18,11-2018,LAC,20,23,0,0,0,0,5,6.91,10,277.74,13,246.2,2,0.35,0,0,0,0,0,0
Nov-18,11-2018,MCSP,9,11,0,0,1,43.9,8,4.64,2,8.2,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,NKSP,12,14,0,0,0,0,6,198.5,2,28.6,3,41.6,2,10.8,0,0,0,0,0,0
Nov-18,11-2018,PBSP,1,1,0,0,0,0,1,29.4,0,0,0,0,0,0,0,0,0,0,0,0
Nov-18,11-2018,PVSP,11,15,0,0,0,0,1,1.6,1,15.55,1,6.19,0,0,0,0,0,0,0,0
Nov-18,11-2018,RJD,2,28,0,0,0,0,2,13.6,2,10.4,7,18.2,0,0,0,0,0,0,0,0
Nov-18,11-2018,SAC,32,42,0,0,0,0,3,1.35,6,121.62,6,47.3701,4,71.76,1,0.6,0,0,0,0
Nov-18,11-2018,SATF,10,14,0,0,0,0,4,26.5,2,1.5,2,1.4,0,0,1,0.8,0,0,0,0
Nov-18,11-2018,SCC,33,68,0,0,0,0,0,0,10,207.035,5,57.16,1,113,0,0,0,0,0,0
Nov-18,11-2018,SOL,14,23,0,0,0,0,1,1,2,6.4,0,0,0,0,2,1.4,0,0,0,0
Nov-18,11-2018,SQ,26,30,0,0,0,0,1,0.11,9,72.58,3,1.38,0,0,0,0,0,0,0,0
Nov-18,11-2018,SVSP,39,98,0,0,0,0,5,20.03,3,2.151,1,0.5,3,1513.48,0,0,0,0,0,0
Nov-18,11-2018,VSP,7,7,0,0,0,0,3,20.61,3,54.99,2,44.96,0,0,0,0,0,0,0,0
Nov-18,11-2018,WSP,15,70,0,0,0,0,2,1.44,3,56.14,0,0,1,13.5,1,1.7,0,0,0,0
Dec-18,12-2018,ASP,2,2,0,0,0,0,2,59.79,0,0,1,13.92,1,27,0,0,0,0,0,0
Dec-18,12-2018,CAC,0,0,0,0,0,0,4,26.41,0,0,1,27.7,0,0,0,0,0,0,0,0
Dec-18,12-2018,CAL,36,41,0,0,0,0,7,424.35,2,7.05,1,27,1,10,1,60.1,0,0,0,0
Dec-18,12-2018,CCC,34,44,0,0,0,0,0,0,10,137.13,4,80.4,2,1305.08,0,0,0,0,0,0
Dec-18,12-2018,CCI,4,4,0,0,0,0,9,19.88,0,0,3,17.61,0,0,0,0,0,0,0,0
Dec-18,12-2018,CCWF,3,3,0,0,0,0,4,124,2,16.8,3,65.4,0,0,0,0,0,0,0,0
Dec-18,12-2018,CEN,20,23,0,0,0,0,3,49.6,4,41,0,0,1,15.8,0,0,0,0,0,0
Dec-18,12-2018,CHCF,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-18,12-2018,CIM,5,5,0,0,0,0,0,0,1,17.2,0,0,1,11.6,0,0,0,0,0,0
Dec-18,12-2018,CIW,3,3,0,0,0,0,1,0.02,0,0,2,19.6,0,0,0,0,0,0,0,0
Dec-18,12-2018,CMC,17,43,0,0,0,0,4,78.85,3,330.98,2,67.5,0,0,0,0,0,0,0,0
Dec-18,12-2018,CMF,32,35,0,0,0,0,1,2.1,7,47.2,0,0,5,364.5,1,7.8,0,0,0,0
Dec-18,12-2018,COR,10,19,0,0,0,0,3,22.7,4,55.3,2,29.7,5,1653.485,0,0,0,0,0,0
Dec-18,12-2018,CRC,16,23,0,0,0,0,1,0.2,4,203.1,2,97.5,0,0,0,0,0,0,0,0
Dec-18,12-2018,CTF,5,5,0,0,0,0,0,0,0,0,1,167,0,0,0,0,0,0,0,0
Dec-18,12-2018,CVSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dec-18,12-2018,DVI,4,42,0,0,0,0,0,0,5,92.1,4,86.514,0,0,0,0,0,0,0,0
Dec-18,12-2018,FOL,22,145,0,0,0,0,5,14.4,14,555.6,7,464.91,3,1344.8,2,2.7,0,0,0,0
Dec-18,12-2018,HDSP,7,7,0,0,0,0,5,114.3,4,58.9,4,46.1,0,0,0,0,0,0,0,0
Dec-18,12-2018,ISP,18,22,0,0,0,0,6,9.58,1,77.56,1,0.028,0,0,0,0,0,0,0,0
Dec-18,12-2018,KVSP,14,19,0,0,0,0,13,221.33,10,145.82,9,100.42,0,0,0,0,0,0,0,0
Dec-18,12-2018,LAC,19,44,0,0,0,0,6,20.04,5,2.91,3,43.5,1,7.5,0,0,0,0,0,0
Dec-18,12-2018,MCSP,11,11,0,0,0,0,2,0.4,1,9.8,1,14.4,1,3175.14,0,0,0,0,0,0
Dec-18,12-2018,NKSP,13,15,0,0,0,0,0,0,1,5.4,0,0,1,17.5,1,0.6,0,0,0,0
Dec-18,12-2018,PBSP,1,4,0,0,0,0,2,31,0,0,2,2.4,0,0,1,18,0,0,0,0
Dec-18,12-2018,PVSP,12,29,0,0,0,0,3,100.85,1,40.04,1,1.2,2,115.05,0,0,0,0,0,0
Dec-18,12-2018,RJD,0,0,0,0,0,0,2,16.5,3,57.5,2,2.1,0,0,0,0,0,0,0,0
Dec-18,12-2018,SAC,29,43,0,0,0,0,5,17.71,5,81.63,1,40.66,2,539.29,0,0,0,0,0,0
Dec-18,12-2018,SATF,17,28,0,0,0,0,1,0.1,4,33.8,4,142.3,2,6.8,0,0,0,0,0,0
Dec-18,12-2018,SCC,41,53,0,0,0,0,1,7,5,194.578,4,75.189,3,652.892,0,0,0,0,0,0
Dec-18,12-2018,SOL,18,35,0,0,0,0,1,0.1,1,2.4,0,0,1,624.4,1,0.4,0,0,0,0
Dec-18,12-2018,SQ,31,45,0,0,0,0,2,5.56,10,204.54,7,56.37,4,87.08,0,0,0,0,0,0
